ダウンロードした時刻：2022/05/27 22:26:14

,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松
2020/7/27 10:00:00,28.8,8,1,0.0,0,8,1,1.17,8,1,77,8,1
2020/7/27 11:00:00,29.8,8,1,0.2,0,8,1,1.95,8,1,70,8,1
2020/7/27 12:00:00,30.2,8,1,0.4,0,8,1,2.26,8,1,70,8,1
2020/7/27 13:00:00,29.3,8,1,0.1,0,8,1,1.54,8,1,73,8,1
2020/7/27 14:00:00,28.3,8,1,0.0,0,8,1,0.54,8,1,83,8,1
2020/7/27 15:00:00,27.8,8,1,0.0,0,8,1,0.44,8,1,83,8,1
2020/7/27 16:00:00,27.3,8,1,0.0,0,8,1,0.31,8,1,86,8,1
2020/7/27 17:00:00,27.5,8,1,0.0,0,8,1,0.38,8,1,87,8,1
2020/7/27 18:00:00,27.3,8,1,0.0,0,8,1,0.20,8,1,88,8,1
2020/7/27 19:00:00,26.8,8,1,0.0,0,8,1,0.11,8,1,88,8,1
2020/7/27 20:00:00,26.6,8,1,0.0,0,8,1,0.00,8,1,88,8,1
2020/7/27 21:00:00,26.4,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/27 22:00:00,26.1,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/27 23:00:00,25.9,8,1,0,1,8,1,0,8,1,92,8,1
2020/7/28 00:00:00,25.7,8,1,0,1,8,1,0,8,1,91,8,1
2020/7/28 1:00:00,25.5,8,1,0,1,8,1,0,8,1,93,8,1
2020/7/28 2:00:00,24.9,8,1,0,1,8,1,0,8,1,95,8,1
2020/7/28 3:00:00,24.7,8,1,0,1,8,1,0,8,1,96,8,1
2020/7/28 4:00:00,24.7,8,1,0,1,8,1,0,8,1,96,8,1
2020/7/28 5:00:00,24.6,8,1,0,1,8,1,0.00,8,1,96,8,1
2020/7/28 6:00:00,24.6,8,1,0.0,0,8,1,0.04,8,1,97,8,1
2020/7/28 7:00:00,25.1,8,1,0.0,0,8,1,0.27,8,1,95,8,1
2020/7/28 8:00:00,25.5,8,1,0.0,0,8,1,0.44,8,1,92,8,1
2020/7/28 9:00:00,27.1,8,1,0.1,0,8,1,1.11,8,1,85,8,1
2020/7/28 10:00:00,29.1,8,1,0.8,0,8,1,2.04,8,1,74,8,1
2020/7/28 11:00:00,29.7,8,1,0.3,0,8,1,1.91,8,1,70,8,1
2020/7/28 12:00:00,30.5,8,1,0.4,0,8,1,1.54,4,1,70,8,1
2020/7/28 13:00:00,30.3,8,1,0.0,0,8,1,1.88,8,1,69,8,1
2020/7/28 14:00:00,30.2,8,1,0.2,0,8,1,1.97,8,1,70,8,1
2020/7/28 15:00:00,29.9,8,1,0.0,0,8,1,0.85,8,1,71,8,1
2020/7/28 16:00:00,28.9,8,1,0.0,0,8,1,0.44,8,1,77,8,1
2020/7/28 17:00:00,29.1,8,1,0.0,0,8,1,0.38,8,1,76,8,1
2020/7/28 18:00:00,29.0,8,1,0.0,0,8,1,0.30,8,1,75,8,1
2020/7/28 19:00:00,28.3,8,1,0.0,0,8,1,0.09,8,1,78,8,1
2020/7/28 20:00:00,27.8,8,1,0.0,0,8,1,0.00,8,1,81,8,1
2020/7/28 21:00:00,27.5,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/28 22:00:00,27.2,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/28 23:00:00,26.8,8,1,0,1,8,1,0,8,1,86,8,1
2020/7/29 00:00:00,26.8,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/29 1:00:00,26.8,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/29 2:00:00,26.7,8,1,0,1,8,1,0,8,1,83,8,1
2020/7/29 3:00:00,26.7,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/29 4:00:00,26.7,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/29 5:00:00,26.6,8,1,0,1,8,1,0.00,8,1,83,8,1
2020/7/29 6:00:00,26.4,8,1,0.0,0,8,1,0.05,8,1,85,8,1
2020/7/29 7:00:00,27.2,8,1,0.0,0,8,1,0.34,8,1,81,8,1
2020/7/29 8:00:00,27.6,8,1,0.0,0,8,1,0.42,8,1,80,8,1
2020/7/29 9:00:00,28.2,8,1,0.0,0,8,1,0.64,8,1,78,8,1
2020/7/29 10:00:00,29.5,8,1,0.6,0,8,1,2.33,8,1,73,8,1
2020/7/29 11:00:00,31.8,8,1,1.0,0,8,1,3.15,8,1,64,8,1
2020/7/29 12:00:00,31.9,8,1,0.5,0,8,1,2.48,8,1,64,8,1
2020/7/29 13:00:00,32.4,8,1,0.0,0,8,1,1.85,8,1,61,8,1
2020/7/29 14:00:00,32.2,8,1,0.5,0,8,1,2.45,8,1,61,8,1
2020/7/29 15:00:00,29.9,8,1,0.6,0,8,1,2.10,8,1,73,8,1
2020/7/29 16:00:00,29.5,8,1,0.7,0,8,1,2.01,8,1,74,8,1
2020/7/29 17:00:00,29.4,8,1,0.0,0,8,1,0.52,8,1,70,8,1
2020/7/29 18:00:00,29.0,8,1,0.0,0,8,1,0.40,8,1,73,8,1
2020/7/29 19:00:00,28.7,8,1,0.0,0,8,1,0.17,8,1,73,8,1
2020/7/29 20:00:00,28.3,8,1,0.0,0,8,1,0.00,8,1,76,8,1
2020/7/29 21:00:00,27.1,8,1,0,1,8,1,0,8,1,83,8,1
2020/7/29 22:00:00,26.8,8,1,0,1,8,1,0,8,1,85,8,1
2020/7/29 23:00:00,27.3,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/30 00:00:00,26.5,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/30 1:00:00,26.6,8,1,0,1,8,1,0,8,1,87,8,1
2020/7/30 2:00:00,26.3,8,1,0,1,8,1,0,8,1,88,8,1
2020/7/30 3:00:00,26.1,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/30 4:00:00,25.9,8,1,0,1,8,1,0,8,1,91,8,1
2020/7/30 5:00:00,25.9,8,1,0,1,8,1,0.00,8,1,91,8,1
2020/7/30 6:00:00,26.1,8,1,0.0,0,8,1,0.06,8,1,90,8,1
2020/7/30 7:00:00,26.8,8,1,0.1,0,8,1,0.29,8,1,88,8,1
2020/7/30 8:00:00,29.1,8,1,0.8,0,8,1,1.37,8,1,77,8,1
2020/7/30 9:00:00,29.5,8,1,0.4,0,8,1,1.52,8,1,74,8,1
2020/7/30 10:00:00,30.7,8,1,0.9,0,8,1,2.53,8,1,69,8,1
2020/7/30 11:00:00,30.3,8,1,0.6,0,8,1,2.69,8,1,70,8,1
2020/7/30 12:00:00,32.1,8,1,0.2,0,8,1,2.21,8,1,62,8,1
2020/7/30 13:00:00,32.9,8,1,0.9,0,8,1,3.30,8,1,56,8,1
2020/7/30 14:00:00,33.3,8,1,1.0,0,8,1,3.19,8,1,54,8,1
2020/7/30 15:00:00,33.7,8,1,1.0,0,8,1,2.77,8,1,55,8,1
2020/7/30 16:00:00,34.2,8,1,1.0,0,8,1,2.35,8,1,50,8,1
2020/7/30 17:00:00,30.4,8,1,0.8,0,8,1,1.20,8,1,63,8,1
2020/7/30 18:00:00,28.4,8,1,0.1,0,8,1,0.34,8,1,73,8,1
2020/7/30 19:00:00,28.4,8,1,0.4,0,8,1,0.22,8,1,73,8,1
2020/7/30 20:00:00,28.6,8,1,0.0,0,8,1,0.01,8,1,72,8,1
2020/7/30 21:00:00,27.8,8,1,0,1,8,1,0,8,1,77,8,1
2020/7/30 22:00:00,27.2,8,1,0,1,8,1,0,8,1,80,8,1
2020/7/30 23:00:00,27.0,8,1,0,1,8,1,0,8,1,82,8,1
2020/7/31 00:00:00,26.9,8,1,0,1,8,1,0,8,1,83,8,1
2020/7/31 1:00:00,26.6,8,1,0,1,8,1,0,8,1,84,8,1
2020/7/31 2:00:00,25.9,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/31 3:00:00,25.9,8,1,0,1,8,1,0,8,1,89,8,1
2020/7/31 4:00:00,25.6,8,1,0,1,8,1,0,8,1,90,8,1
2020/7/31 5:00:00,25.7,8,1,0,1,8,1,0.00,8,1,90,8,1
2020/7/31 6:00:00,26.3,8,1,0.2,0,8,1,0.07,8,1,87,8,1
2020/7/31 7:00:00,28.0,8,1,1.0,0,8,1,0.64,8,1,79,8,1
2020/7/31 8:00:00,29.5,8,1,1.0,0,8,1,1.36,8,1,72,8,1
2020/7/31 9:00:00,30.6,8,1,1.0,0,8,1,2.05,8,1,67,8,1
2020/7/31 10:00:00,31.6,8,1,1.0,0,8,1,2.53,8,1,62,8,1
2020/7/31 11:00:00,32.6,8,1,1.0,0,8,1,3.06,8,1,55,8,1
2020/7/31 12:00:00,33.5,8,1,1.0,0,8,1,3.37,8,1,54,8,1
2020/7/31 13:00:00,33.7,8,1,0.9,0,8,1,3.27,8,1,54,8,1
2020/7/31 14:00:00,33.8,8,1,0.8,0,8,1,2.97,8,1,52,8,1
2020/7/31 15:00:00,34.7,8,1,1.0,0,8,1,2.78,8,1,50,8,1
2020/7/31 16:00:00,34.4,8,1,0.9,0,8,1,2.14,8,1,51,8,1
2020/7/31 17:00:00,33.5,8,1,0.3,0,8,1,1.08,8,1,54,8,1
2020/7/31 18:00:00,32.2,8,1,0.9,0,8,1,0.83,8,1,60,8,1
2020/7/31 19:00:00,31.5,8,1,0.5,0,8,1,0.24,8,1,61,8,1
2020/7/31 20:00:00,30.3,8,1,0.0,0,8,1,0.00,8,1,68,8,1
2020/7/31 21:00:00,29.7,8,1,0,1,8,1,0,8,1,71,8,1
2020/7/31 22:00:00,29.2,8,1,0,1,8,1,0,8,1,73,8,1
2020/7/31 23:00:00,28.9,8,1,0,1,8,1,0,8,1,73,8,1
2020/8/1 00:00:00,28.5,8,1,0,1,8,1,0,8,1,72,8,1
2020/8/1 1:00:00,28.1,8,1,0,1,8,1,0,8,1,76,8,1
2020/8/1 2:00:00,27.4,8,1,0,1,8,1,0,8,1,78,8,1
2020/8/1 3:00:00,26.7,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/1 4:00:00,26.2,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/1 5:00:00,25.6,8,1,0,1,8,1,0.00,8,1,88,8,1
2020/8/1 6:00:00,25.6,8,1,0.2,0,8,1,0.08,8,1,88,8,1
2020/8/1 7:00:00,26.6,8,1,0.2,0,8,1,0.38,8,1,84,8,1
2020/8/1 8:00:00,28.6,8,1,0.7,0,8,1,1.14,8,1,72,8,1
2020/8/1 9:00:00,29.6,8,1,0.7,0,8,1,1.77,8,1,69,8,1
2020/8/1 10:00:00,30.0,8,1,0.7,0,8,1,2.31,8,1,67,8,1
2020/8/1 11:00:00,30.7,8,1,0.7,0,8,1,2.50,8,1,63,8,1
2020/8/1 12:00:00,32.4,8,1,1.0,0,8,1,3.19,8,1,57,8,1
2020/8/1 13:00:00,32.5,8,1,1.0,0,8,1,3.23,8,1,56,8,1
2020/8/1 14:00:00,32.6,8,1,0.7,0,8,1,2.77,8,1,55,8,1
2020/8/1 15:00:00,32.1,8,1,0.9,0,8,1,2.22,8,1,55,8,1
2020/8/1 16:00:00,32.5,8,1,0.4,0,8,1,1.51,8,1,55,8,1
2020/8/1 17:00:00,31.8,8,1,0.0,0,8,1,0.79,8,1,58,8,1
2020/8/1 18:00:00,30.9,8,1,0.0,0,8,1,0.25,8,1,60,8,1
2020/8/1 19:00:00,30.4,8,1,0.0,0,8,1,0.05,8,1,62,8,1
2020/8/1 20:00:00,29.8,8,1,0.0,0,8,1,0.00,8,1,64,8,1
2020/8/1 21:00:00,29.1,8,1,0,1,8,1,0,8,1,69,8,1
2020/8/1 22:00:00,29.0,8,1,0,1,8,1,0,8,1,71,8,1
2020/8/1 23:00:00,28.5,8,1,0,1,8,1,0,8,1,74,8,1
2020/8/2 00:00:00,28.4,8,1,0,1,8,1,0,8,1,76,8,1
2020/8/2 1:00:00,28.2,8,1,0,1,8,1,0,8,1,77,8,1
2020/8/2 2:00:00,27.7,8,1,0,1,8,1,0,8,1,78,8,1
2020/8/2 3:00:00,27.4,8,1,0,1,8,1,0,8,1,80,8,1
2020/8/2 4:00:00,27.1,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/2 5:00:00,26.7,8,1,0,1,8,1,0.00,8,1,84,8,1
2020/8/2 6:00:00,26.7,8,1,0.0,0,8,1,0.06,8,1,83,8,1
2020/8/2 7:00:00,27.5,8,1,0.2,0,8,1,0.52,8,1,80,8,1
2020/8/2 8:00:00,28.0,8,1,0.0,0,8,1,0.80,8,1,79,8,1
2020/8/2 9:00:00,28.5,8,1,0.6,0,8,1,1.64,8,1,76,8,1
2020/8/2 10:00:00,30.6,8,1,1.0,0,8,1,2.46,8,1,70,8,1
2020/8/2 11:00:00,30.6,8,1,0.9,0,8,1,2.69,8,1,68,8,1
2020/8/2 12:00:00,32.2,8,1,0.6,0,8,1,2.60,8,1,62,8,1
2020/8/2 13:00:00,32.4,8,1,0.7,0,8,1,2.73,8,1,61,8,1
2020/8/2 14:00:00,32.4,8,1,0.8,0,8,1,2.88,8,1,58,8,1
2020/8/2 15:00:00,32.7,8,1,1.0,0,8,1,2.75,8,1,57,8,1
2020/8/2 16:00:00,32.2,8,1,0.5,0,8,1,1.65,8,1,63,8,1
2020/8/2 17:00:00,32.1,8,1,0.1,0,8,1,0.96,8,1,63,8,1
2020/8/2 18:00:00,31.9,8,1,0.0,0,8,1,0.56,8,1,62,8,1
2020/8/2 19:00:00,31.1,8,1,0.0,0,8,1,0.19,8,1,67,8,1
2020/8/2 20:00:00,30.7,8,1,0.0,0,8,1,0.00,8,1,68,8,1
2020/8/2 21:00:00,30.3,8,1,0,1,8,1,0,8,1,69,8,1
2020/8/2 22:00:00,29.1,8,1,0,1,8,1,0,8,1,78,8,1
2020/8/2 23:00:00,28.7,8,1,0,1,8,1,0,8,1,79,8,1
2020/8/3 00:00:00,27.9,8,1,0,1,8,1,0,8,1,83,8,1
2020/8/3 1:00:00,27.5,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/3 2:00:00,26.9,8,1,0,1,8,1,0,8,1,89,8,1
2020/8/3 3:00:00,26.9,8,1,0,1,8,1,0,8,1,89,8,1
2020/8/3 4:00:00,26.3,8,1,0,1,8,1,0,8,1,91,8,1
2020/8/3 5:00:00,26.5,8,1,0,1,8,1,0.00,8,1,91,8,1
2020/8/3 6:00:00,26.6,8,1,0.0,0,8,1,0.07,8,1,91,8,1
2020/8/3 7:00:00,27.1,8,1,0.0,0,8,1,0.34,8,1,88,8,1
2020/8/3 8:00:00,27.9,8,1,0.2,0,8,1,0.78,8,1,84,8,1
2020/8/3 9:00:00,28.6,8,1,0.1,0,8,1,1.18,8,1,81,8,1
2020/8/3 10:00:00,29.0,8,1,0.0,0,8,1,1.07,8,1,78,8,1
2020/8/3 11:00:00,30.7,8,1,0.1,0,8,1,1.87,8,1,71,8,1
2020/8/3 12:00:00,30.3,8,1,0.0,0,8,1,2.03,8,1,70,8,1
2020/8/3 13:00:00,30.9,8,1,0.0,0,8,1,2.14,8,1,65,8,1
2020/8/3 14:00:00,31.0,8,1,0.1,0,8,1,2.16,8,1,66,8,1
2020/8/3 15:00:00,31.6,8,1,0.0,0,8,1,1.50,8,1,64,8,1
2020/8/3 16:00:00,31.5,8,1,0.0,0,8,1,1.06,8,1,64,8,1
2020/8/3 17:00:00,30.6,8,1,0.0,0,8,1,0.75,8,1,69,8,1
2020/8/3 18:00:00,30.5,8,1,0.0,0,8,1,0.48,8,1,66,8,1
2020/8/3 19:00:00,29.8,8,1,0.0,0,8,1,0.14,8,1,70,8,1
2020/8/3 20:00:00,29.5,8,1,0.0,0,8,1,0.00,8,1,71,8,1
2020/8/3 21:00:00,29.1,8,1,0,1,8,1,0,8,1,73,8,1
2020/8/3 22:00:00,28.3,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/3 23:00:00,27.8,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/4 00:00:00,27.1,8,1,0,1,8,1,0,8,1,87,8,1
2020/8/4 1:00:00,26.4,8,1,0,1,8,1,0,8,1,90,8,1
2020/8/4 2:00:00,26.0,8,1,0,1,8,1,0,8,1,92,8,1
2020/8/4 3:00:00,25.9,8,1,0,1,8,1,0,8,1,93,8,1
2020/8/4 4:00:00,25.6,8,1,0,1,8,1,0,8,1,93,8,1
2020/8/4 5:00:00,25.1,8,1,0,1,8,1,0.00,8,1,94,8,1
2020/8/4 6:00:00,25.0,8,1,0.0,0,8,1,0.07,8,1,93,8,1
2020/8/4 7:00:00,26.0,8,1,0.8,0,8,1,0.49,8,1,87,8,1
2020/8/4 8:00:00,26.9,8,1,0.1,0,8,1,0.63,8,1,87,8,1
2020/8/4 9:00:00,28.5,8,1,0.5,0,8,1,1.56,8,1,78,8,1
2020/8/4 10:00:00,29.2,8,1,0.2,0,8,1,1.47,8,1,75,8,1
2020/8/4 11:00:00,29.9,8,1,0.3,0,8,1,2.23,8,1,68,8,1
2020/8/4 12:00:00,30.6,8,1,0.1,0,8,1,2.66,8,1,66,8,1
2020/8/4 13:00:00,30.8,8,1,0.2,0,8,1,2.35,8,1,65,8,1
2020/8/4 14:00:00,31.5,8,1,0.2,0,8,1,2.26,8,1,64,8,1
2020/8/4 15:00:00,31.4,8,1,0.5,0,8,1,2.37,8,1,62,8,1
2020/8/4 16:00:00,30.8,8,1,0.0,0,8,1,1.23,8,1,64,8,1
2020/8/4 17:00:00,31.1,8,1,0.2,0,8,1,1.12,8,1,58,8,1
2020/8/4 18:00:00,31.3,8,1,0.4,0,8,1,0.59,8,1,59,8,1
2020/8/4 19:00:00,30.5,8,1,0.2,0,8,1,0.20,8,1,63,8,1
2020/8/4 20:00:00,30.0,8,1,0.0,0,8,1,0.00,8,1,68,8,1
2020/8/4 21:00:00,29.4,8,1,0,1,8,1,0,8,1,75,8,1
2020/8/4 22:00:00,28.5,8,1,0,1,8,1,0,8,1,74,8,1
2020/8/4 23:00:00,28.2,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/5 00:00:00,27.6,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/5 1:00:00,27.2,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/5 2:00:00,26.9,8,1,0,1,8,1,0,8,1,82,8,1
2020/8/5 3:00:00,26.3,8,1,0,1,8,1,0,8,1,86,8,1
2020/8/5 4:00:00,25.9,8,1,0,1,8,1,0,8,1,87,8,1
2020/8/5 5:00:00,25.7,8,1,0,1,8,1,0.00,8,1,88,8,1
2020/8/5 6:00:00,25.8,8,1,0.0,0,8,1,0.05,8,1,89,8,1
2020/8/5 7:00:00,26.6,8,1,0.0,0,8,1,0.25,8,1,86,8,1
2020/8/5 8:00:00,27.8,8,1,0.5,0,8,1,0.89,8,1,83,8,1
2020/8/5 9:00:00,29.4,8,1,0.9,0,8,1,1.81,8,1,74,8,1
2020/8/5 10:00:00,30.0,8,1,0.9,0,8,1,2.45,8,1,73,8,1
2020/8/5 11:00:00,30.4,8,1,1.0,0,8,1,2.37,8,1,70,8,1
2020/8/5 12:00:00,31.3,8,1,1.0,0,8,1,2.47,8,1,65,8,1
2020/8/5 13:00:00,32.0,8,1,1.0,0,8,1,2.76,8,1,60,8,1
2020/8/5 14:00:00,32.7,8,1,1.0,0,8,1,3.01,8,1,56,8,1
2020/8/5 15:00:00,32.9,8,1,1.0,0,8,1,2.77,8,1,56,8,1
2020/8/5 16:00:00,32.8,8,1,1.0,0,8,1,2.00,8,1,54,8,1
2020/8/5 17:00:00,32.6,8,1,0.8,0,8,1,1.19,8,1,54,8,1
2020/8/5 18:00:00,32.5,8,1,0.9,0,8,1,0.67,8,1,50,8,1
2020/8/5 19:00:00,31.5,8,1,0.0,0,8,1,0.14,8,1,61,8,1
2020/8/5 20:00:00,30.7,8,1,0.0,0,8,1,0.00,8,1,64,8,1
2020/8/5 21:00:00,29.4,8,1,0,1,8,1,0,8,1,70,8,1
2020/8/5 22:00:00,29.0,8,1,0,1,8,1,0,8,1,68,8,1
2020/8/5 23:00:00,28.6,8,1,0,1,8,1,0,8,1,71,8,1
2020/8/6 00:00:00,27.1,8,1,0,1,8,1,0,8,1,82,8,1
2020/8/6 1:00:00,27.1,8,1,0,1,8,1,0,8,1,82,8,1
2020/8/6 2:00:00,26.6,8,1,0,1,8,1,0,8,1,83,8,1
2020/8/6 3:00:00,26.4,8,1,0,1,8,1,0,8,1,84,8,1
2020/8/6 4:00:00,25.8,8,1,0,1,8,1,0,8,1,87,8,1
2020/8/6 5:00:00,25.5,8,1,0,1,8,1,0.00,8,1,88,8,1
2020/8/6 6:00:00,25.4,8,1,0.0,0,8,1,0.06,8,1,88,8,1
2020/8/6 7:00:00,26.1,8,1,0.6,0,8,1,0.45,8,1,86,8,1
2020/8/6 8:00:00,27.8,8,1,1.0,0,8,1,1.16,8,1,78,8,1
2020/8/6 9:00:00,29.8,8,1,1.0,0,8,1,1.88,8,1,71,8,1
2020/8/6 10:00:00,30.7,8,1,1.0,0,8,1,2.55,8,1,66,8,1
2020/8/6 11:00:00,30.9,8,1,1.0,0,8,1,3.01,8,1,65,8,1
2020/8/6 12:00:00,31.5,8,1,1.0,0,8,1,3.31,8,1,60,8,1
2020/8/6 13:00:00,31.8,8,1,1.0,0,8,1,3.29,8,1,56,8,1
2020/8/6 14:00:00,32.4,8,1,1.0,0,8,1,3.08,8,1,54,8,1
2020/8/6 15:00:00,33.0,8,1,1.0,0,8,1,2.70,8,1,58,8,1
2020/8/6 16:00:00,32.6,8,1,1.0,0,8,1,2.00,8,1,58,8,1
2020/8/6 17:00:00,32.5,8,1,1.0,0,8,1,1.41,8,1,59,8,1
2020/8/6 18:00:00,31.7,8,1,1.0,0,8,1,0.76,8,1,59,8,1
2020/8/6 19:00:00,30.6,8,1,0.0,0,8,1,0.16,8,1,63,8,1
2020/8/6 20:00:00,30.2,8,1,0,1,8,1,0.00,8,1,67,8,1
2020/8/6 21:00:00,29.5,8,1,0,1,8,1,0,8,1,72,8,1
2020/8/6 22:00:00,28.5,8,1,0,1,8,1,0,8,1,76,8,1
2020/8/6 23:00:00,28.9,8,1,0,1,8,1,0,8,1,76,8,1
2020/8/7 00:00:00,28.2,8,1,0,1,8,1,0,8,1,83,8,1
2020/8/7 1:00:00,28.3,8,1,0,1,8,1,0,8,1,80,8,1
2020/8/7 2:00:00,27.3,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/7 3:00:00,27.2,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/7 4:00:00,27.1,8,1,0,1,8,1,0,8,1,86,8,1
2020/8/7 5:00:00,27.0,8,1,0,1,8,1,0.00,8,1,84,8,1
2020/8/7 6:00:00,26.9,8,1,0.0,0,8,1,0.04,8,1,85,8,1
2020/8/7 7:00:00,27.3,8,1,0.0,0,8,1,0.28,8,1,80,8,1
2020/8/7 8:00:00,28.7,8,1,0.1,0,8,1,0.62,8,1,74,8,1
2020/8/7 9:00:00,30.5,8,1,0.6,0,8,1,1.47,8,1,65,8,1
2020/8/7 10:00:00,31.4,8,1,0.8,0,8,1,1.83,8,1,63,8,1
2020/8/7 11:00:00,32.3,8,1,0.5,0,8,1,2.15,8,1,60,8,1
2020/8/7 12:00:00,33.6,8,1,0.3,0,8,1,2.38,8,1,52,8,1
2020/8/7 13:00:00,33.3,8,1,0.3,0,8,1,2.27,8,1,52,8,1
2020/8/7 14:00:00,33.6,8,1,0.6,0,8,1,2.49,8,1,54,8,1
2020/8/7 15:00:00,34.2,8,1,1.0,0,8,1,2.61,8,1,52,8,1
2020/8/7 16:00:00,33.9,8,1,0.8,0,8,1,2.01,8,1,54,8,1
2020/8/7 17:00:00,32.9,8,1,0.8,0,8,1,1.27,8,1,56,8,1
2020/8/7 18:00:00,31.9,8,1,0.0,0,8,1,0.45,8,1,56,8,1
2020/8/7 19:00:00,31.1,8,1,0.0,0,8,1,0.14,8,1,58,8,1
2020/8/7 20:00:00,30.7,8,1,0,1,8,1,0.00,8,1,60,8,1
2020/8/7 21:00:00,30.0,8,1,0,1,8,1,0,8,1,72,8,1
2020/8/7 22:00:00,29.0,8,1,0,1,8,1,0,8,1,75,8,1
2020/8/7 23:00:00,29.0,8,1,0,1,8,1,0,8,1,75,8,1
2020/8/8 00:00:00,28.2,8,1,0,1,8,1,0,8,1,78,8,1
2020/8/8 1:00:00,27.9,8,1,0,1,8,1,0,8,1,80,8,1
2020/8/8 2:00:00,27.5,8,1,0,1,8,1,0,8,1,84,8,1
2020/8/8 3:00:00,27.1,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/8 4:00:00,26.9,8,1,0,1,8,1,0,8,1,84,8,1
2020/8/8 5:00:00,26.4,8,1,0,1,8,1,0.00,8,1,88,8,1
2020/8/8 6:00:00,26.6,8,1,0.0,0,8,1,0.05,8,1,88,8,1
2020/8/8 7:00:00,27.1,8,1,0.0,0,8,1,0.41,8,1,86,8,1
2020/8/8 8:00:00,28.5,8,1,0.3,0,8,1,1.10,8,1,79,8,1
2020/8/8 9:00:00,29.3,8,1,0.5,0,8,1,1.40,8,1,75,8,1
2020/8/8 10:00:00,30.6,8,1,0.4,0,8,1,2.01,8,1,69,8,1
2020/8/8 11:00:00,30.9,8,1,0.1,0,8,1,1.84,8,1,66,8,1
2020/8/8 12:00:00,31.5,8,1,0.2,0,8,1,1.90,8,1,64,8,1
2020/8/8 13:00:00,32.8,8,1,1.0,0,8,1,2.83,8,1,59,8,1
2020/8/8 14:00:00,32.2,8,1,0.0,0,8,1,1.44,8,1,59,8,1
2020/8/8 15:00:00,32.4,8,1,0.0,0,8,1,1.35,8,1,54,8,1
2020/8/8 16:00:00,31.4,8,1,0.0,0,8,1,1.20,8,1,61,8,1
2020/8/8 17:00:00,31.5,8,1,0.0,0,8,1,0.86,8,1,62,8,1
2020/8/8 18:00:00,30.4,8,1,0.0,0,8,1,0.44,8,1,71,8,1
2020/8/8 19:00:00,29.4,8,1,0.0,0,8,1,0.08,8,1,75,8,1
2020/8/8 20:00:00,29.6,8,1,0,1,8,1,0.00,8,1,74,8,1
2020/8/8 21:00:00,29.2,8,1,0,1,8,1,0,8,1,78,8,1
2020/8/8 22:00:00,28.8,8,1,0,1,8,1,0,8,1,81,8,1
2020/8/8 23:00:00,28.3,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/9 00:00:00,27.7,8,1,0,1,8,1,0,8,1,84,8,1
2020/8/9 1:00:00,27.8,8,1,0,1,8,1,0,8,1,85,8,1
2020/8/9 2:00:00,27.5,8,1,0,1,8,1,0,8,1,87,8,1
2020/8/9 3:00:00,26.9,8,1,0,1,8,1,0,8,1,88,8,1
2020/8/9 4:00:00,26.3,8,1,0,1,8,1,0,8,1,92,8,1
2020/8/9 5:00:00,26.2,8,1,0,1,8,1,0.00,8,1,92,8,1
2020/8/9 6:00:00,26.1,8,1,0.0,0,8,1,0.05,8,1,91,8,1
2020/8/9 7:00:00,26.9,8,1,0.0,0,8,1,0.32,8,1,87,8,1
2020/8/9 8:00:00,28.4,8,1,0.9,0,8,1,0.93,8,1,80,8,1
2020/8/9 9:00:00,30.8,8,1,1.0,0,8,1,1.86,8,1,70,8,1
2020/8/9 10:00:00,32.3,8,1,1.0,0,8,1,2.55,8,1,64,8,1
2020/8/9 11:00:00,32.2,8,1,0.7,0,8,1,2.39,8,1,63,8,1
2020/8/9 12:00:00,33.6,8,1,0.7,0,8,1,2.60,8,1,58,8,1
2020/8/9 13:00:00,33.2,8,1,0.8,0,8,1,2.68,8,1,58,8,1
2020/8/9 14:00:00,30.8,8,1,0.1,0,8,1,1.00,8,1,69,8,1
2020/8/9 15:00:00,32.9,8,1,0.6,0,8,1,2.35,8,1,60,8,1
2020/8/9 16:00:00,32.6,8,1,0.6,0,8,1,1.94,8,1,64,8,1
